batter,pitcher,stand,p_throws,events,description,player_AVG,player_OBP,player_SLG,player_PA
596115,666205,R,L,,called_strike,0.255,0.34,0.394,106
596115,666205,R,L,,ball,0.255,0.34,0.394,106
596115,666205,R,L,,called_strike,0.255,0.34,0.394,106
596115,666205,R,L,,ball,0.255,0.34,0.394,106
596115,666205,R,L,,ball,0.255,0.34,0.394,106
596115,671212,R,R,strikeout,swinging_strike,0.255,0.34,0.394,106
596115,671212,R,R,,swinging_strike,0.255,0.34,0.394,106
596115,671212,R,R,,blocked_ball,0.255,0.34,0.394,106
596115,671212,R,R,,called_strike,0.255,0.34,0.394,106
596115,671212,R,R,,blocked_ball,0.255,0.34,0.394,106
596115,682243,R,R,single,hit_into_play,0.255,0.34,0.394,106
596115,682243,R,R,,foul,0.255,0.34,0.394,106
596115,682243,R,R,strikeout,swinging_strike,0.255,0.34,0.394,106
596115,682243,R,R,,ball,0.255,0.34,0.394,106
596115,682243,R,R,,ball,0.255,0.34,0.394,106
596115,682243,R,R,,foul,0.255,0.34,0.394,106
596115,682243,R,R,,foul,0.255,0.34,0.394,106
596115,682243,R,R,,called_strike,0.255,0.34,0.394,106
596115,682243,R,R,strikeout,swinging_strike,0.255,0.34,0.394,106
596115,682243,R,R,,swinging_strike,0.255,0.34,0.394,106
596115,682243,R,R,,swinging_strike,0.255,0.34,0.394,106
596115,682243,R,R,,ball,0.255,0.34,0.394,106
596115,676092,R,R,single,hit_into_play,0.255,0.34,0.394,106
596115,676092,R,R,,foul,0.255,0.34,0.394,106
596115,676092,R,R,,ball,0.255,0.34,0.394,106
596115,676092,R,R,,called_strike,0.255,0.34,0.394,106
596115,676092,R,R,,ball,0.255,0.34,0.394,106
596115,669302,R,R,field_out,hit_into_play,0.255,0.34,0.394,106
596115,669302,R,R,field_out,hit_into_play,0.255,0.34,0.394,106
596115,669302,R,R,,called_strike,0.255,0.34,0.394,106
596115,669302,R,R,,called_strike,0.255,0.34,0.394,106
596115,669302,R,R,field_out,hit_into_play,0.255,0.34,0.394,106
596115,608723,R,R,strikeout,swinging_strike,0.255,0.34,0.394,106
596115,642048,R,L,field_out,hit_into_play,0.255,0.34,0.394,106
596115,642048,R,L,,ball,0.255,0.34,0.394,106
596115,608723,R,R,,foul,0.255,0.34,0.394,106
596115,608723,R,R,,ball,0.255,0.34,0.394,106
596115,608723,R,R,,foul,0.255,0.34,0.394,106
596115,608723,R,R,,ball,0.255,0.34,0.394,106
596115,608723,R,R,,foul,0.255,0.34,0.394,106
596115,608723,R,R,,called_strike,0.255,0.34,0.394,106
596115,669923,R,R,field_out,hit_into_play,0.255,0.34,0.394,106
596115,669923,R,R,,ball,0.255,0.34,0.394,106
596115,669923,R,R,,foul_tip,0.255,0.34,0.394,106
596115,669923,R,R,,swinging_strike,0.255,0.34,0.394,106
596115,669923,R,R,,ball,0.255,0.34,0.394,106
596115,669923,R,R,field_out,hit_into_play,0.255,0.34,0.394,106
596115,669923,R,R,,ball,0.255,0.34,0.394,106
596115,669923,R,R,,foul,0.255,0.34,0.394,106
596115,669923,R,R,,called_strike,0.255,0.34,0.394,106
596115,669923,R,R,,ball,0.255,0.34,0.394,106
596115,669923,R,R,,called_strike,0.255,0.34,0.394,106
596115,669923,R,R,strikeout,swinging_strike,0.255,0.34,0.394,106
596115,669923,R,R,,ball,0.255,0.34,0.394,106
596115,669923,R,R,,foul,0.255,0.34,0.394,106
596115,669923,R,R,,ball,0.255,0.34,0.394,106
596115,669923,R,R,,foul,0.255,0.34,0.394,106
596115,669923,R,R,,called_strike,0.255,0.34,0.394,106
596115,662253,R,R,field_out,hit_into_play,0.255,0.34,0.394,106
596115,662253,R,R,,swinging_strike,0.255,0.34,0.394,106
596115,662253,R,R,,ball,0.255,0.34,0.394,106
596115,662253,R,R,,blocked_ball,0.255,0.34,0.394,106
596115,662253,R,R,,ball,0.255,0.34,0.394,106
596115,662253,R,R,,foul,0.255,0.34,0.394,106
596115,622491,R,R,walk,ball,0.255,0.34,0.394,106
596115,622491,R,R,,ball,0.255,0.34,0.394,106
596115,622491,R,R,,ball,0.255,0.34,0.394,106
596115,622491,R,R,,foul,0.255,0.34,0.394,106
596115,622491,R,R,,ball,0.255,0.34,0.394,106
596115,622491,R,R,field_out,hit_into_play,0.255,0.34,0.394,106
596115,622491,R,R,,called_strike,0.255,0.34,0.394,106
596115,622491,R,R,,ball,0.255,0.34,0.394,106
596115,608723,R,R,single,hit_into_play,0.255,0.34,0.394,106
596115,608723,R,R,,blocked_ball,0.255,0.34,0.394,106
596115,608723,R,R,,swinging_strike,0.255,0.34,0.394,106
596115,622491,R,R,strikeout,foul_tip,0.255,0.34,0.394,106
596115,608723,R,R,,ball,0.255,0.34,0.394,106
596115,608723,R,R,,ball,0.255,0.34,0.394,106
596115,622491,R,R,,foul,0.255,0.34,0.394,106
596115,608723,R,R,,foul,0.255,0.34,0.394,106
596115,622491,R,R,,ball,0.255,0.34,0.394,106
596115,622491,R,R,,called_strike,0.255,0.34,0.394,106
596115,622491,R,R,,foul,0.255,0.34,0.394,106
596115,622491,R,R,,ball,0.255,0.34,0.394,106
596115,675989,R,R,field_out,hit_into_play,0.255,0.34,0.394,106
596115,675989,R,R,,ball,0.255,0.34,0.394,106
596115,675989,R,R,,called_strike,0.255,0.34,0.394,106
663853,669358,R,R,force_out,hit_into_play,0.266,0.306,0.417,216
663853,669358,R,R,,foul,0.266,0.306,0.417,216
663853,669358,R,R,,blocked_ball,0.266,0.306,0.417,216
663853,669358,R,R,,called_strike,0.266,0.306,0.417,216
663853,656876,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,656876,R,R,,ball,0.266,0.306,0.417,216
663853,656876,R,R,,blocked_ball,0.266,0.306,0.417,216
663853,669358,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,669358,R,R,,called_strike,0.266,0.306,0.417,216
663853,656876,R,R,,called_strike,0.266,0.306,0.417,216
663853,656876,R,R,,called_strike,0.266,0.306,0.417,216
663853,669358,R,R,,foul,0.266,0.306,0.417,216
663853,656876,R,R,,ball,0.266,0.306,0.417,216
663853,687330,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,687330,R,R,,ball,0.266,0.306,0.417,216
663853,687330,R,R,,called_strike,0.266,0.306,0.417,216
663853,687330,R,R,,called_strike,0.266,0.306,0.417,216
663853,670955,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,670955,R,R,,foul,0.266,0.306,0.417,216
663853,621363,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,621363,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,670955,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,670955,R,R,,called_strike,0.266,0.306,0.417,216
663853,621363,R,L,,ball,0.266,0.306,0.417,216
663853,621363,R,L,,foul,0.266,0.306,0.417,216
663853,670955,R,R,,ball,0.266,0.306,0.417,216
663853,663893,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,663893,R,L,,foul,0.266,0.306,0.417,216
663853,663893,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,663893,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,663893,R,L,,ball,0.266,0.306,0.417,216
663853,663893,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,670102,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,670102,R,R,,foul,0.266,0.306,0.417,216
663853,670102,R,R,,foul,0.266,0.306,0.417,216
663853,670102,R,R,,foul,0.266,0.306,0.417,216
663853,670102,R,R,strikeout,called_strike,0.266,0.306,0.417,216
663853,670102,R,R,,foul,0.266,0.306,0.417,216
663853,687922,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,670102,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,650893,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,650893,R,L,,foul,0.266,0.306,0.417,216
663853,650893,R,L,,ball,0.266,0.306,0.417,216
663853,650893,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,650893,R,L,,called_strike,0.266,0.306,0.417,216
663853,667297,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,641154,R,R,single,hit_into_play,0.266,0.306,0.417,216
663853,641154,R,R,,ball,0.266,0.306,0.417,216
663853,805673,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,805673,R,R,,ball,0.266,0.306,0.417,216
663853,641154,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,641154,R,R,,ball,0.266,0.306,0.417,216
663853,641154,R,R,,foul,0.266,0.306,0.417,216
663853,641154,R,R,,ball,0.266,0.306,0.417,216
663853,641154,R,R,,ball,0.266,0.306,0.417,216
663853,687396,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,687396,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,687396,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,687396,R,L,,ball,0.266,0.306,0.417,216
663853,687396,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,663485,R,R,sac_fly,hit_into_play,0.266,0.306,0.417,216
663853,663485,R,R,,called_strike,0.266,0.306,0.417,216
663853,641154,R,R,single,hit_into_play,0.266,0.306,0.417,216
663853,641154,R,R,,foul,0.266,0.306,0.417,216
663853,805673,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,608344,R,L,home_run,hit_into_play,0.266,0.306,0.417,216
663853,641154,R,R,,foul,0.266,0.306,0.417,216
663853,608344,R,L,,ball,0.266,0.306,0.417,216
663853,805673,R,R,,ball,0.266,0.306,0.417,216
663853,656240,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,656240,R,R,,ball,0.266,0.306,0.417,216
663853,805673,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,641154,R,R,,foul,0.266,0.306,0.417,216
663853,608344,R,L,,foul,0.266,0.306,0.417,216
663853,656240,R,R,,foul,0.266,0.306,0.417,216
663853,805673,R,R,,foul,0.266,0.306,0.417,216
663853,608344,R,L,,ball,0.266,0.306,0.417,216
663853,573204,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,805673,R,R,,ball,0.266,0.306,0.417,216
663853,656240,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,656240,R,R,,called_strike,0.266,0.306,0.417,216
663853,573204,R,L,,ball,0.266,0.306,0.417,216
663853,573204,R,L,,foul,0.266,0.306,0.417,216
663853,573204,R,L,,called_strike,0.266,0.306,0.417,216
663853,686973,R,R,fielders_choice_out,hit_into_play,0.266,0.306,0.417,216
663853,686973,R,R,,ball,0.266,0.306,0.417,216
663853,686973,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,664076,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,664076,R,L,,foul,0.266,0.306,0.417,216
663853,664076,R,L,,foul,0.266,0.306,0.417,216
663853,664076,R,L,,foul,0.266,0.306,0.417,216
663853,664076,R,L,,foul,0.266,0.306,0.417,216
663853,664076,R,L,,foul,0.266,0.306,0.417,216
663853,664076,R,L,,foul,0.266,0.306,0.417,216
663853,664076,R,L,,ball,0.266,0.306,0.417,216
663853,664076,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,664076,R,L,,ball,0.266,0.306,0.417,216
663853,664076,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,664076,R,L,home_run,hit_into_play,0.266,0.306,0.417,216
663853,664076,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,664076,R,L,,ball,0.266,0.306,0.417,216
663853,664076,R,L,,foul,0.266,0.306,0.417,216
663853,664076,R,L,,ball,0.266,0.306,0.417,216
663853,607074,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,607074,R,L,,ball,0.266,0.306,0.417,216
663853,607074,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,607074,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,607074,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,607074,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,607074,R,L,,ball,0.266,0.306,0.417,216
663853,657612,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,657612,R,L,,foul,0.266,0.306,0.417,216
663853,657612,R,L,,foul,0.266,0.306,0.417,216
663853,657612,R,L,,ball,0.266,0.306,0.417,216
663853,657612,R,L,,foul,0.266,0.306,0.417,216
663853,657612,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,657612,R,L,,ball,0.266,0.306,0.417,216
663853,607074,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,607074,R,L,,ball,0.266,0.306,0.417,216
663853,657612,R,L,,ball,0.266,0.306,0.417,216
663853,657612,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,657612,R,L,,foul,0.266,0.306,0.417,216
663853,657612,R,L,,foul,0.266,0.306,0.417,216
663853,657612,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,657612,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,641482,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,641482,R,L,,foul,0.266,0.306,0.417,216
663853,641482,R,L,,ball,0.266,0.306,0.417,216
663853,641482,R,L,,foul,0.266,0.306,0.417,216
663853,641482,R,L,,ball,0.266,0.306,0.417,216
663853,641482,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,641656,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,641656,R,R,,ball,0.266,0.306,0.417,216
663853,641656,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,641656,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,672335,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,669211,R,L,field_error,hit_into_play,0.266,0.306,0.417,216
663853,672335,R,L,,foul,0.266,0.306,0.417,216
663853,669211,R,L,,called_strike,0.266,0.306,0.417,216
663853,622554,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,622554,R,R,,foul_tip,0.266,0.306,0.417,216
663853,622554,R,R,,foul,0.266,0.306,0.417,216
663853,672335,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,700249,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,700249,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,700249,R,L,,called_strike,0.266,0.306,0.417,216
663853,700249,R,L,,ball,0.266,0.306,0.417,216
663853,700249,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,700249,R,L,,ball,0.266,0.306,0.417,216
663853,700249,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,700249,R,L,,called_strike,0.266,0.306,0.417,216
663853,608344,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,608344,R,L,,foul,0.266,0.306,0.417,216
663853,608344,R,L,,called_strike,0.266,0.306,0.417,216
663853,518886,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,518886,R,R,,foul,0.266,0.306,0.417,216
663853,518886,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,572143,R,R,single,hit_into_play,0.266,0.306,0.417,216
663853,518886,R,R,,foul,0.266,0.306,0.417,216
663853,660853,R,R,single,hit_into_play,0.266,0.306,0.417,216
663853,676979,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,660853,R,R,,called_strike,0.266,0.306,0.417,216
663853,641771,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,641771,R,R,,ball,0.266,0.306,0.417,216
663853,641771,R,R,,foul,0.266,0.306,0.417,216
663853,641771,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,681402,R,R,double,hit_into_play,0.266,0.306,0.417,216
663853,681402,R,R,,called_strike,0.266,0.306,0.417,216
663853,621242,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,621242,R,R,,foul,0.266,0.306,0.417,216
663853,621242,R,R,,ball,0.266,0.306,0.417,216
663853,621242,R,R,,foul,0.266,0.306,0.417,216
663853,621242,R,R,,foul,0.266,0.306,0.417,216
663853,664849,R,L,grounded_into_double_play,hit_into_play,0.266,0.306,0.417,216
663853,664849,R,L,,ball,0.266,0.306,0.417,216
663853,664849,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,664849,R,L,,called_strike,0.266,0.306,0.417,216
663853,664849,R,L,,ball,0.266,0.306,0.417,216
663853,664849,R,L,,foul,0.266,0.306,0.417,216
663853,656849,R,L,walk,ball,0.266,0.306,0.417,216
663853,656849,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,656849,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,656849,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,656849,R,L,,ball,0.266,0.306,0.417,216
663853,656849,R,L,,foul,0.266,0.306,0.417,216
663853,656849,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,656849,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,656849,R,L,,called_strike,0.266,0.306,0.417,216
663853,656849,R,L,strikeout,called_strike,0.266,0.306,0.417,216
663853,656849,R,L,,ball,0.266,0.306,0.417,216
663853,656849,R,L,,foul,0.266,0.306,0.417,216
663853,656849,R,L,,ball,0.266,0.306,0.417,216
663853,656849,R,L,,foul,0.266,0.306,0.417,216
663853,656849,R,L,,called_strike,0.266,0.306,0.417,216
663853,664849,R,L,walk,ball,0.266,0.306,0.417,216
663853,664849,R,L,,ball,0.266,0.306,0.417,216
663853,664849,R,L,,foul,0.266,0.306,0.417,216
663853,664849,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,664849,R,L,,ball,0.266,0.306,0.417,216
663853,664849,R,L,,ball,0.266,0.306,0.417,216
663853,676428,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,676428,R,L,,called_strike,0.266,0.306,0.417,216
663853,676428,R,L,,ball,0.266,0.306,0.417,216
663853,676428,R,L,,ball,0.266,0.306,0.417,216
663853,676428,R,L,,ball,0.266,0.306,0.417,216
663853,676428,R,L,,called_strike,0.266,0.306,0.417,216
663853,676428,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,676428,R,L,,ball,0.266,0.306,0.417,216
663853,676428,R,L,,ball,0.266,0.306,0.417,216
663853,676428,R,L,,called_strike,0.266,0.306,0.417,216
663853,676428,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,669373,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,669373,R,L,,foul,0.266,0.306,0.417,216
663853,669373,R,L,,foul,0.266,0.306,0.417,216
663853,669373,R,L,,foul,0.266,0.306,0.417,216
663853,669373,R,L,,foul,0.266,0.306,0.417,216
663853,669373,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,669373,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,669373,R,L,,foul,0.266,0.306,0.417,216
663853,669373,R,L,,called_strike,0.266,0.306,0.417,216
663853,669373,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,663554,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,663554,R,R,,called_strike,0.266,0.306,0.417,216
663853,663554,R,R,single,hit_into_play,0.266,0.306,0.417,216
663853,663554,R,R,,ball,0.266,0.306,0.417,216
663853,669724,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,669724,R,R,,called_strike,0.266,0.306,0.417,216
663853,650893,R,L,force_out,hit_into_play,0.266,0.306,0.417,216
663853,650893,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,605135,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,605135,R,R,strikeout,called_strike,0.266,0.306,0.417,216
663853,605135,R,R,,ball,0.266,0.306,0.417,216
663853,605135,R,R,,foul,0.266,0.306,0.417,216
663853,605135,R,R,,ball,0.266,0.306,0.417,216
663853,605135,R,R,,called_strike,0.266,0.306,0.417,216
663853,605135,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,605135,R,R,,ball,0.266,0.306,0.417,216
663853,605135,R,R,,foul,0.266,0.306,0.417,216
663853,605135,R,R,,called_strike,0.266,0.306,0.417,216
663853,684320,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,684320,R,R,,foul,0.266,0.306,0.417,216
663853,684320,R,R,,ball,0.266,0.306,0.417,216
663853,684320,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,684320,R,R,,foul,0.266,0.306,0.417,216
663853,684320,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,684320,R,R,,called_strike,0.266,0.306,0.417,216
663853,657024,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,657024,R,R,,called_strike,0.266,0.306,0.417,216
663853,657024,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,657024,R,R,,ball,0.266,0.306,0.417,216
663853,657024,R,R,,ball,0.266,0.306,0.417,216
663853,667297,R,R,single,hit_into_play,0.266,0.306,0.417,216
663853,679885,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,679885,R,R,,ball,0.266,0.306,0.417,216
663853,679885,R,R,,called_strike,0.266,0.306,0.417,216
663853,679885,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,573009,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,573009,R,L,,called_strike,0.266,0.306,0.417,216
663853,573009,R,L,,ball,0.266,0.306,0.417,216
663853,640462,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,640462,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,573009,R,L,strikeout,called_strike,0.266,0.306,0.417,216
663853,573009,R,L,,ball,0.266,0.306,0.417,216
663853,573009,R,L,,foul,0.266,0.306,0.417,216
663853,573009,R,L,,foul,0.266,0.306,0.417,216
663853,573009,R,L,,foul,0.266,0.306,0.417,216
663853,573009,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,579328,R,L,field_error,hit_into_play,0.266,0.306,0.417,216
663853,579328,R,L,,ball,0.266,0.306,0.417,216
663853,579328,R,L,,called_strike,0.266,0.306,0.417,216
663853,579328,R,L,,foul,0.266,0.306,0.417,216
663853,579328,R,L,,ball,0.266,0.306,0.417,216
663853,579328,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,579328,R,L,fielders_choice_out,hit_into_play,0.266,0.306,0.417,216
663853,579328,R,L,,foul,0.266,0.306,0.417,216
663853,579328,R,L,,ball,0.266,0.306,0.417,216
663853,579328,R,L,,ball,0.266,0.306,0.417,216
663853,657571,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,657571,R,L,,ball,0.266,0.306,0.417,216
663853,657571,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,657571,R,L,,called_strike,0.266,0.306,0.417,216
663853,672335,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,672335,R,L,,ball,0.266,0.306,0.417,216
663853,672335,R,L,,foul,0.266,0.306,0.417,216
663853,672335,R,L,,called_strike,0.266,0.306,0.417,216
663853,622554,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,622554,R,R,,ball,0.266,0.306,0.417,216
663853,700249,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,700249,R,L,,foul,0.266,0.306,0.417,216
663853,700249,R,L,,ball,0.266,0.306,0.417,216
663853,700249,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,700249,R,L,strikeout,called_strike,0.266,0.306,0.417,216
663853,700249,R,L,,called_strike,0.266,0.306,0.417,216
663853,700249,R,L,,ball,0.266,0.306,0.417,216
663853,700249,R,L,,ball,0.266,0.306,0.417,216
663853,700249,R,L,,foul,0.266,0.306,0.417,216
663853,572143,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,572143,R,R,,ball,0.266,0.306,0.417,216
663853,572143,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,700249,R,L,single,hit_into_play,0.266,0.306,0.417,216
663853,700249,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,572143,R,R,grounded_into_double_play,hit_into_play,0.266,0.306,0.417,216
663853,572143,R,R,,ball,0.266,0.306,0.417,216
663853,572143,R,R,,blocked_ball,0.266,0.306,0.417,216
663853,502085,R,R,double,hit_into_play,0.266,0.306,0.417,216
663853,502085,R,R,,foul,0.266,0.306,0.417,216
663853,605177,R,L,sac_fly_double_play,hit_into_play,0.266,0.306,0.417,216
663853,605177,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,605177,R,L,,foul,0.266,0.306,0.417,216
663853,605177,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,605177,R,L,,called_strike,0.266,0.306,0.417,216
663853,600917,R,R,sac_fly_double_play,hit_into_play,0.266,0.306,0.417,216
663853,679156,R,L,strikeout,swinging_strike_blocked,0.266,0.306,0.417,216
663853,600917,R,R,,ball,0.266,0.306,0.417,216
663853,679156,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,600917,R,R,,foul,0.266,0.306,0.417,216
663853,679156,R,L,,foul,0.266,0.306,0.417,216
663853,600917,R,R,,called_strike,0.266,0.306,0.417,216
663853,600917,R,R,,foul,0.266,0.306,0.417,216
663853,489446,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,489446,R,R,,foul,0.266,0.306,0.417,216
663853,489446,R,R,,ball,0.266,0.306,0.417,216
663853,489446,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,502085,R,R,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,502085,R,R,,ball,0.266,0.306,0.417,216
663853,502085,R,R,,foul,0.266,0.306,0.417,216
663853,502085,R,R,,ball,0.266,0.306,0.417,216
663853,502085,R,R,,foul,0.266,0.306,0.417,216
663853,502085,R,R,,foul,0.266,0.306,0.417,216
663853,605177,R,L,walk,ball,0.266,0.306,0.417,216
663853,605177,R,L,,foul_tip,0.266,0.306,0.417,216
663853,605177,R,L,,ball,0.266,0.306,0.417,216
663853,605177,R,L,,ball,0.266,0.306,0.417,216
663853,605177,R,L,,ball,0.266,0.306,0.417,216
663853,681869,R,R,strikeout,called_strike,0.266,0.306,0.417,216
663853,681869,R,R,,foul,0.266,0.306,0.417,216
663853,681869,R,R,,foul,0.266,0.306,0.417,216
663853,681869,R,R,,ball,0.266,0.306,0.417,216
663853,681869,R,R,,foul,0.266,0.306,0.417,216
663853,681869,R,R,,foul,0.266,0.306,0.417,216
663853,681869,R,R,,ball,0.266,0.306,0.417,216
663853,681869,R,R,,called_strike,0.266,0.306,0.417,216
663853,681869,R,R,,ball,0.266,0.306,0.417,216
663853,623352,R,L,strikeout,swinging_strike,0.266,0.306,0.417,216
663853,623352,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,623352,R,L,,foul,0.266,0.306,0.417,216
663853,623352,R,L,,blocked_ball,0.266,0.306,0.417,216
663853,623352,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,623352,R,L,,foul,0.266,0.306,0.417,216
663853,650556,R,R,field_out,hit_into_play,0.266,0.306,0.417,216
663853,650556,R,R,,foul,0.266,0.306,0.417,216
663853,650556,R,R,,swinging_strike,0.266,0.306,0.417,216
663853,650556,R,R,,called_strike,0.266,0.306,0.417,216
663853,650556,R,R,,ball,0.266,0.306,0.417,216
663853,650556,R,R,,ball,0.266,0.306,0.417,216
663853,650556,R,R,,ball,0.266,0.306,0.417,216
663853,657571,R,L,walk,ball,0.266,0.306,0.417,216
663853,657571,R,L,,ball,0.266,0.306,0.417,216
663853,657571,R,L,,called_strike,0.266,0.306,0.417,216
663853,657571,R,L,,ball,0.266,0.306,0.417,216
663853,666142,R,L,field_out,hit_into_play,0.266,0.306,0.417,216
663853,666142,R,L,,ball,0.266,0.306,0.417,216
663853,666142,R,L,,ball,0.266,0.306,0.417,216
663853,666142,R,L,,foul,0.266,0.306,0.417,216
663853,666142,R,L,,swinging_strike,0.266,0.306,0.417,216
663853,666142,R,L,home_run,hit_into_play,0.266,0.306,0.417,216
663853,666142,R,L,,ball,0.266,0.306,0.417,216
663853,666142,R,L,,swinging_strike,0.266,0.306,0.417,216
