batter,pitcher,stand,p_throws,events,description,player_AVG,player_OBP,player_SLG,player_PA,mlbID,ERA,WHIP,SO9,SO/W,HR,BB,H,IP,BAbip
624512,656427,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,656427,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276
624512,656427,L,R,,foul,0.209,0.28,0.295,158,656427,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276
624512,656427,L,R,,foul,0.209,0.28,0.295,158,656427,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276
624512,656427,L,R,,swinging_strike,0.209,0.28,0.295,158,656427,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276
624512,656427,L,R,strikeout,swinging_strike,0.209,0.28,0.295,158,656427,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276
624512,656427,L,R,,foul,0.209,0.28,0.295,158,656427,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276
624512,656427,L,R,,called_strike,0.209,0.28,0.295,158,656427,3.15,1.05,10.4,4.93,26,41,142,174.1,0.276
624512,656412,L,R,single,hit_into_play,0.209,0.28,0.295,158,656412,3.61,1.343,8.6,1.96,9,28,49,57.1,0.269
624512,656412,L,R,,foul,0.209,0.28,0.295,158,656412,3.61,1.343,8.6,1.96,9,28,49,57.1,0.269
624512,656412,L,R,,foul,0.209,0.28,0.295,158,656412,3.61,1.343,8.6,1.96,9,28,49,57.1,0.269
624512,656412,L,R,,foul,0.209,0.28,0.295,158,656412,3.61,1.343,8.6,1.96,9,28,49,57.1,0.269
624512,656412,L,R,,ball,0.209,0.28,0.295,158,656412,3.61,1.343,8.6,1.96,9,28,49,57.1,0.269
624512,656412,L,R,,ball,0.209,0.28,0.295,158,656412,3.61,1.343,8.6,1.96,9,28,49,57.1,0.269
624512,656412,L,R,,foul,0.209,0.28,0.295,158,656412,3.61,1.343,8.6,1.96,9,28,49,57.1,0.269
624512,656412,L,R,,ball,0.209,0.28,0.295,158,656412,3.61,1.343,8.6,1.96,9,28,49,57.1,0.269
624512,668964,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,668964,2.9,1.147,8.3,3.67,18,36,128,143.0,0.281
624512,668964,L,R,,blocked_ball,0.209,0.28,0.295,158,668964,2.9,1.147,8.3,3.67,18,36,128,143.0,0.281
624512,668964,L,R,strikeout,swinging_strike,0.209,0.28,0.295,158,668964,2.9,1.147,8.3,3.67,18,36,128,143.0,0.281
624512,668964,L,R,,ball,0.209,0.28,0.295,158,668964,2.9,1.147,8.3,3.67,18,36,128,143.0,0.281
624512,668964,L,R,,foul,0.209,0.28,0.295,158,668964,2.9,1.147,8.3,3.67,18,36,128,143.0,0.281
624512,668964,L,R,,swinging_strike,0.209,0.28,0.295,158,668964,2.9,1.147,8.3,3.67,18,36,128,143.0,0.281
624512,668964,L,R,,ball,0.209,0.28,0.295,158,668964,2.9,1.147,8.3,3.67,18,36,128,143.0,0.281
624512,668964,L,R,,foul_tip,0.209,0.28,0.295,158,668964,2.9,1.147,8.3,3.67,18,36,128,143.0,0.281
624512,660600,L,R,strikeout,swinging_strike,0.209,0.28,0.295,158,660600,1.66,1.062,6.6,1.6,0,10,13,21.2,0.22
624512,660600,L,R,,foul,0.209,0.28,0.295,158,660600,1.66,1.062,6.6,1.6,0,10,13,21.2,0.22
624512,660600,L,R,,called_strike,0.209,0.28,0.295,158,660600,1.66,1.062,6.6,1.6,0,10,13,21.2,0.22
624512,660600,L,R,,ball,0.209,0.28,0.295,158,660600,1.66,1.062,6.6,1.6,0,10,13,21.2,0.22
624512,641793,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,walk,ball,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,called_strike,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,called_strike,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,ball,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,ball,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,ball,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,664076,L,L,single,hit_into_play,0.209,0.28,0.295,158,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
624512,664076,L,L,,foul,0.209,0.28,0.295,158,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
624512,664076,L,L,,foul,0.209,0.28,0.295,158,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
624512,664076,L,L,,ball,0.209,0.28,0.295,158,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
624512,664076,L,L,,called_strike,0.209,0.28,0.295,158,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
624512,664076,L,L,,ball,0.209,0.28,0.295,158,664076,3.75,1.383,10.7,2.29,6,31,52,60.0,0.305
624512,541640,L,R,home_run,hit_into_play,0.209,0.28,0.295,158,541640,4.35,1.065,6.5,1.5,5,10,12,20.2,0.13
624512,541640,L,R,,ball,0.209,0.28,0.295,158,541640,4.35,1.065,6.5,1.5,5,10,12,20.2,0.13
624512,541640,L,R,,called_strike,0.209,0.28,0.295,158,541640,4.35,1.065,6.5,1.5,5,10,12,20.2,0.13
624512,671737,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,671737,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287
624512,671737,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,671737,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287
624512,671737,L,R,,swinging_strike,0.209,0.28,0.295,158,671737,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287
624512,671737,L,R,,ball,0.209,0.28,0.295,158,671737,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287
624512,671737,L,R,strikeout,swinging_strike,0.209,0.28,0.295,158,671737,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287
624512,671737,L,R,,ball,0.209,0.28,0.295,158,671737,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287
624512,671737,L,R,,foul,0.209,0.28,0.295,158,671737,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287
624512,671737,L,R,,foul,0.209,0.28,0.295,158,671737,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287
624512,671737,L,R,,called_strike,0.209,0.28,0.295,158,671737,4.11,1.225,10.0,3.28,22,47,122,138.0,0.287
624512,641793,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,foul,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,foul,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,foul,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,foul,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,called_strike,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,ball,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,force_out,hit_into_play,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,foul,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,blocked_ball,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,foul,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,641793,L,R,,ball,0.209,0.28,0.295,158,641793,3.63,1.247,8.1,4.55,22,31,164,156.1,0.312
624512,655889,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,655889,2.15,1.062,8.1,3.09,3,11,29,37.2,0.257
624512,655889,L,R,,called_strike,0.209,0.28,0.295,158,655889,2.15,1.062,8.1,3.09,3,11,29,37.2,0.257
624512,650644,L,R,strikeout,swinging_strike_blocked,0.209,0.28,0.295,158,650644,4.28,1.287,8.3,2.85,29,53,158,164.0,0.282
624512,650644,L,R,,foul,0.209,0.28,0.295,158,650644,4.28,1.287,8.3,2.85,29,53,158,164.0,0.282
624512,650644,L,R,,ball,0.209,0.28,0.295,158,650644,4.28,1.287,8.3,2.85,29,53,158,164.0,0.282
624512,650644,L,R,,called_strike,0.209,0.28,0.295,158,650644,4.28,1.287,8.3,2.85,29,53,158,164.0,0.282
624512,650644,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,650644,4.28,1.287,8.3,2.85,29,53,158,164.0,0.282
624512,650644,L,R,,ball,0.209,0.28,0.295,158,650644,4.28,1.287,8.3,2.85,29,53,158,164.0,0.282
624512,650644,L,R,,foul,0.209,0.28,0.295,158,650644,4.28,1.287,8.3,2.85,29,53,158,164.0,0.282
624512,664208,L,R,strikeout,called_strike,0.209,0.28,0.295,158,664208,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26
624512,664208,L,R,,ball,0.209,0.28,0.295,158,664208,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26
624512,664208,L,R,,foul,0.209,0.28,0.295,158,664208,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26
624512,664208,L,R,,foul,0.209,0.28,0.295,158,664208,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26
624512,592094,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,592094,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211
624512,664208,L,R,,swinging_strike,0.209,0.28,0.295,158,664208,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26
624512,592094,L,R,,ball,0.209,0.28,0.295,158,592094,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211
624512,664208,L,R,,ball,0.209,0.28,0.295,158,664208,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26
624512,664208,L,R,,ball,0.209,0.28,0.295,158,664208,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26
624512,592094,L,R,,foul,0.209,0.28,0.295,158,592094,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211
624512,664208,L,R,,called_strike,0.209,0.28,0.295,158,664208,3.97,1.206,8.3,2.33,9,27,55,68.0,0.26
624512,592094,L,R,,called_strike,0.209,0.28,0.295,158,592094,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211
624512,592094,L,R,,ball,0.209,0.28,0.295,158,592094,2.05,0.848,9.9,3.78,6,23,44,79.0,0.211
624512,663623,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,663623,L,R,,ball,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,663623,L,R,,swinging_strike,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,663623,L,R,single,hit_into_play,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,663623,L,R,,swinging_strike,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,663623,L,R,,ball,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,663623,L,R,,ball,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,663623,L,R,,foul,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,663623,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,663623,L,R,,called_strike,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,663623,L,R,,ball,0.209,0.28,0.295,158,663623,4.41,1.199,7.5,3.0,29,52,173,187.2,0.274
624512,625643,L,R,walk,ball,0.209,0.28,0.295,158,625643,1.99,1.106,9.8,3.52,10,42,108,135.2,0.288
624512,625643,L,R,,ball,0.209,0.28,0.295,158,625643,1.99,1.106,9.8,3.52,10,42,108,135.2,0.288
624512,625643,L,R,,ball,0.209,0.28,0.295,158,625643,1.99,1.106,9.8,3.52,10,42,108,135.2,0.288
624512,625643,L,R,,ball,0.209,0.28,0.295,158,625643,1.99,1.106,9.8,3.52,10,42,108,135.2,0.288
624512,625643,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,625643,1.99,1.106,9.8,3.52,10,42,108,135.2,0.288
624512,625643,L,R,,ball,0.209,0.28,0.295,158,625643,1.99,1.106,9.8,3.52,10,42,108,135.2,0.288
624512,625643,L,R,,called_strike,0.209,0.28,0.295,158,625643,1.99,1.106,9.8,3.52,10,42,108,135.2,0.288
624512,625643,L,R,,ball,0.209,0.28,0.295,158,625643,1.99,1.106,9.8,3.52,10,42,108,135.2,0.288
624512,625643,L,R,single,hit_into_play,0.209,0.28,0.295,158,625643,1.99,1.106,9.8,3.52,10,42,108,135.2,0.288
624512,625643,L,R,,ball,0.209,0.28,0.295,158,625643,1.99,1.106,9.8,3.52,10,42,108,135.2,0.288
624512,641729,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,641729,2.58,0.99,10.7,3.46,2,24,45,69.2,0.256
624512,641729,L,R,,foul,0.209,0.28,0.295,158,641729,2.58,0.99,10.7,3.46,2,24,45,69.2,0.256
624512,641729,L,R,,foul,0.209,0.28,0.295,158,641729,2.58,0.99,10.7,3.46,2,24,45,69.2,0.256
624512,641729,L,R,,foul,0.209,0.28,0.295,158,641729,2.58,0.99,10.7,3.46,2,24,45,69.2,0.256
624512,657746,L,R,single,hit_into_play,0.209,0.28,0.295,158,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
624512,657746,L,R,,called_strike,0.209,0.28,0.295,158,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
624512,657746,L,R,strikeout,swinging_strike,0.209,0.28,0.295,158,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
624512,657746,L,R,,foul,0.209,0.28,0.295,158,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
624512,657746,L,R,,foul,0.209,0.28,0.295,158,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
624512,657746,L,R,,ball,0.209,0.28,0.295,158,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
624512,657746,L,R,,ball,0.209,0.28,0.295,158,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
624512,657746,L,R,,called_strike,0.209,0.28,0.295,158,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
624512,657746,L,R,,called_strike,0.209,0.28,0.295,158,657746,3.6,0.985,9.8,6.39,19,23,110,135.0,0.265
624512,681892,L,L,single,hit_into_play,0.209,0.28,0.295,158,681892,6.49,1.615,8.3,2.13,4,15,41,34.2,0.356
624512,681892,L,L,,ball,0.209,0.28,0.295,158,681892,6.49,1.615,8.3,2.13,4,15,41,34.2,0.356
624512,681892,L,L,,called_strike,0.209,0.28,0.295,158,681892,6.49,1.615,8.3,2.13,4,15,41,34.2,0.356
624512,543351,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,543351,7.52,1.405,9.9,3.22,7,9,28,26.1,0.304
624512,543351,L,R,,foul,0.209,0.28,0.295,158,543351,7.52,1.405,9.9,3.22,7,9,28,26.1,0.304
624512,543351,L,R,,ball,0.209,0.28,0.295,158,543351,7.52,1.405,9.9,3.22,7,9,28,26.1,0.304
624512,663485,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,663485,3.28,0.995,10.7,7.08,6,12,59,71.1,0.291
624512,663485,L,R,,ball,0.209,0.28,0.295,158,663485,3.28,0.995,10.7,7.08,6,12,59,71.1,0.291
624512,663485,L,R,,foul,0.209,0.28,0.295,158,663485,3.28,0.995,10.7,7.08,6,12,59,71.1,0.291
624512,663485,L,R,,ball,0.209,0.28,0.295,158,663485,3.28,0.995,10.7,7.08,6,12,59,71.1,0.291
624512,663978,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,663978,4.99,1.393,8.0,3.76,14,21,102,88.1,0.327
624512,663978,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,663978,4.99,1.393,8.0,3.76,14,21,102,88.1,0.327
624512,663978,L,R,,ball,0.209,0.28,0.295,158,663978,4.99,1.393,8.0,3.76,14,21,102,88.1,0.327
624512,663485,L,R,hit_by_pitch,hit_by_pitch,0.209,0.28,0.295,158,663485,3.28,0.995,10.7,7.08,6,12,59,71.1,0.291
624512,666808,L,R,strikeout,swinging_strike_blocked,0.209,0.28,0.295,158,666808,4.88,1.576,11.9,2.0,5,39,54,59.0,0.338
624512,666808,L,R,,foul,0.209,0.28,0.295,158,666808,4.88,1.576,11.9,2.0,5,39,54,59.0,0.338
624512,666808,L,R,,swinging_strike,0.209,0.28,0.295,158,666808,4.88,1.576,11.9,2.0,5,39,54,59.0,0.338
624512,666808,L,R,,called_strike,0.209,0.28,0.295,158,666808,4.88,1.576,11.9,2.0,5,39,54,59.0,0.338
624512,657277,L,R,walk,ball,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,657277,L,R,,ball,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,657277,L,R,,blocked_ball,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,657277,L,R,,ball,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,657277,L,R,,called_strike,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,657277,L,R,walk,ball,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,657277,L,R,,called_strike,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,657277,L,R,,called_strike,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,657277,L,R,,ball,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,657277,L,R,,ball,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,657277,L,R,,ball,0.209,0.28,0.295,158,657277,3.47,1.231,7.6,3.44,11,50,202,204.2,0.316
624512,694738,L,R,strikeout,swinging_strike,0.209,0.28,0.295,158,694738,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291
624512,694738,L,R,,swinging_strike,0.209,0.28,0.295,158,694738,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291
624512,694738,L,R,,called_strike,0.209,0.28,0.295,158,694738,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291
624512,694738,L,R,,ball,0.209,0.28,0.295,158,694738,3.58,1.371,8.4,1.81,2,26,43,50.1,0.291
624512,663546,L,R,sac_bunt,hit_into_play,0.209,0.28,0.295,158,663546,3.9,1.215,8.4,5.36,10,14,84,80.2,0.322
624512,663546,L,R,,called_strike,0.209,0.28,0.295,158,663546,3.9,1.215,8.4,5.36,10,14,84,80.2,0.322
624512,663474,L,R,single,hit_into_play,0.209,0.28,0.295,158,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
624512,663474,L,R,walk,ball,0.209,0.28,0.295,158,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
624512,663474,L,R,,ball,0.209,0.28,0.295,158,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
624512,663474,L,R,,called_strike,0.209,0.28,0.295,158,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
624512,663474,L,R,,ball,0.209,0.28,0.295,158,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
624512,663474,L,R,,called_strike,0.209,0.28,0.295,158,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
624512,663474,L,R,,ball,0.209,0.28,0.295,158,663474,5.11,1.56,8.8,1.51,19,49,69,75.2,0.255
624512,680704,L,R,single,hit_into_play,0.209,0.28,0.295,158,680704,3.75,1.266,10.6,2.52,12,27,46,57.2,0.262
624512,671922,L,R,strikeout,called_strike,0.209,0.28,0.295,158,671922,1.84,0.852,12.6,6.5,1,18,53,83.1,0.294
624512,671922,L,R,,foul,0.209,0.28,0.295,158,671922,1.84,0.852,12.6,6.5,1,18,53,83.1,0.294
624512,671922,L,R,,foul,0.209,0.28,0.295,158,671922,1.84,0.852,12.6,6.5,1,18,53,83.1,0.294
624512,671922,L,R,,ball,0.209,0.28,0.295,158,671922,1.84,0.852,12.6,6.5,1,18,53,83.1,0.294
624512,671922,L,R,,ball,0.209,0.28,0.295,158,671922,1.84,0.852,12.6,6.5,1,18,53,83.1,0.294
624512,671922,L,R,,called_strike,0.209,0.28,0.295,158,671922,1.84,0.852,12.6,6.5,1,18,53,83.1,0.294
624512,683769,L,R,strikeout,swinging_strike,0.209,0.28,0.295,158,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
624512,683769,L,R,,ball,0.209,0.28,0.295,158,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
624512,683769,L,R,,swinging_strike,0.209,0.28,0.295,158,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
624512,683769,L,R,,called_strike,0.209,0.28,0.295,158,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
624512,656924,L,R,single,hit_into_play,0.209,0.28,0.295,158,656924,5.66,1.452,7.4,1.89,2,9,21,20.2,0.312
624512,656924,L,R,,foul,0.209,0.28,0.295,158,656924,5.66,1.452,7.4,1.89,2,9,21,20.2,0.312
624512,656924,L,R,,ball,0.209,0.28,0.295,158,656924,5.66,1.452,7.4,1.89,2,9,21,20.2,0.312
624512,656924,L,R,,called_strike,0.209,0.28,0.295,158,656924,5.66,1.452,7.4,1.89,2,9,21,20.2,0.312
624512,670280,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,670280,5.77,1.422,9.1,2.07,9,28,54,57.2,0.278
624512,656924,L,R,,ball,0.209,0.28,0.295,158,656924,5.66,1.452,7.4,1.89,2,9,21,20.2,0.312
624512,656924,L,R,,ball,0.209,0.28,0.295,158,656924,5.66,1.452,7.4,1.89,2,9,21,20.2,0.312
624512,670280,L,R,,foul,0.209,0.28,0.295,158,670280,5.77,1.422,9.1,2.07,9,28,54,57.2,0.278
624512,670280,L,R,,foul_tip,0.209,0.28,0.295,158,670280,5.77,1.422,9.1,2.07,9,28,54,57.2,0.278
624512,670280,L,R,,ball,0.209,0.28,0.295,158,670280,5.77,1.422,9.1,2.07,9,28,54,57.2,0.278
624512,676596,L,L,strikeout,swinging_strike,0.209,0.28,0.295,158,676596,4.02,1.532,4.9,1.21,3,14,34,31.1,0.301
624512,676596,L,L,,swinging_strike,0.209,0.28,0.295,158,676596,4.02,1.532,4.9,1.21,3,14,34,31.1,0.301
624512,676596,L,L,,ball,0.209,0.28,0.295,158,676596,4.02,1.532,4.9,1.21,3,14,34,31.1,0.301
624512,676596,L,L,,called_strike,0.209,0.28,0.295,158,676596,4.02,1.532,4.9,1.21,3,14,34,31.1,0.301
624512,656605,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
624512,656605,L,R,,foul,0.209,0.28,0.295,158,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
624512,656605,L,R,,ball,0.209,0.28,0.295,158,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
624512,656605,L,R,,called_strike,0.209,0.28,0.295,158,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
624512,656605,L,R,grounded_into_double_play,hit_into_play,0.209,0.28,0.295,158,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
624512,656605,L,R,,foul,0.209,0.28,0.295,158,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
624512,656605,L,R,,ball,0.209,0.28,0.295,158,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
624512,656605,L,R,,called_strike,0.209,0.28,0.295,158,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
624512,682847,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
624512,682847,L,R,,foul,0.209,0.28,0.295,158,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
624512,682847,L,R,,blocked_ball,0.209,0.28,0.295,158,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
624512,682847,L,R,,blocked_ball,0.209,0.28,0.295,158,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
624512,682847,L,R,,foul,0.209,0.28,0.295,158,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
624512,682847,L,R,,swinging_strike,0.209,0.28,0.295,158,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
624512,682847,L,R,,called_strike,0.209,0.28,0.295,158,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
624512,682847,L,R,,ball,0.209,0.28,0.295,158,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
624512,656605,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
624512,471911,L,R,single,hit_into_play,0.209,0.28,0.295,158,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
624512,471911,L,R,,ball,0.209,0.28,0.295,158,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
624512,471911,L,R,walk,ball,0.209,0.28,0.295,158,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
624512,471911,L,R,,ball,0.209,0.28,0.295,158,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
624512,471911,L,R,,ball,0.209,0.28,0.295,158,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
624512,471911,L,R,,ball,0.209,0.28,0.295,158,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
624512,471911,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
624512,471911,L,R,,ball,0.209,0.28,0.295,158,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
624512,471911,L,R,,foul,0.209,0.28,0.295,158,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
624512,683769,L,R,field_out,hit_into_play,0.209,0.28,0.295,158,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
624512,683769,L,R,,foul,0.209,0.28,0.295,158,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
624512,683769,L,R,,swinging_strike,0.209,0.28,0.295,158,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
624512,683769,L,R,,ball,0.209,0.28,0.295,158,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
624512,683769,L,R,,called_strike,0.209,0.28,0.295,158,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
